id	x	y
0	9.995608091538433	-3.6203106182532867
1	14.109602691786161	2.586399550878011
2	3.1635565118162967	19.45689356611537
3	-13.029541904229447	4.709741909353747
4	6.045806390077636	-11.549416407041786
5	-5.188090239969877	3.6928307290256996
6	2.7505356901228835	0.12248470165207806
7	-11.802929647903461	9.267581970160593
8	7.48443925656872	-0.43954664717225217
9	-13.877591158744796	-7.732084709062668
10	10.914733243712163	0.7891814857883944
11	-11.259116837891641	1.6287388385073571
12	17.090251178273192	-4.399540551630344
13	-8.6215075827825	-3.355628819897567
14	8.578404172854304	2.6875016468204587
15	-5.20875255558174	-13.093879476573711
16	14.032647683398807	0.47632130422333585
17	-7.574309814377987	-3.3046044420711675
18	-12.343968073841687	-5.288399223025148
19	-5.259777094825465	7.365735192202862
